日期,标签,预测值,真实值,误差
3/4/20,0,8754.34,9771.678962150221,1017.338962150221
3/5/20,0,8758.9,9774.505292903621,1015.6052929036214
3/6/20,0,9067.39,9777.33581691873,709.945816918731
3/7/20,1,9155.89,9781.125524783232,625.2355247832329
3/8/20,1,8898.63,9785.180323525607,886.5503235256074
3/9/20,0,8039.38,9788.41454130609,1749.0345413060904
3/10/20,0,7931.94,9788.943956940579,1857.003956940579
3/11/20,0,7885.46,9789.133028725428,1903.6730287254277
3/12/20,0,7936.65,9789.17375569623,1852.523755696231
3/13/20,0,4830.21,9789.372119843032,4959.162119843032
3/14/20,1,5609.03,9779.859975952244,4170.829975952244
3/15/20,1,5166.26,9772.803397935582,4606.543397935582
3/16/20,0,5348.44,9764.382260229064,4415.942260229064
3/17/20,0,5026.35,9756.549757016433,4730.199757016433
3/18/20,0,5357.61,9747.732897290502,4390.122897290502
3/19/20,0,5410.23,9739.968908791425,4329.738908791425
3/20/20,0,6195.2,9732.387426573761,3537.1874265737615
3/21/20,1,6226.44,9727.263964772428,3500.8239647724286
3/22/20,1,6189.85,9722.249165278896,3532.3991652788955
3/23/20,0,5822.62,9717.132164959861,3894.5121649598614
3/24/20,0,6502.16,9710.888084923541,3208.7280849235412
3/25/20,0,6768.49,9706.764143010218,2938.274143010218
3/26/20,0,6698.46,9703.473672342141,3005.013672342141
3/27/20,0,6763.75,9699.973219826177,2936.2232198261772
3/28/20,1,6369.09,9696.681819616044,3327.5918196160437
3/29/20,1,6260.95,9692.178054455133,3431.228054455133
3/30/20,0,5885.41,9687.350458987667,3801.9404589876667
3/31/20,0,6405.29,9681.375489022777,3276.0854890227774
4/1/20,0,6428.28,9677.016510746222,3248.736510746222
4/2/20,0,6652.87,9672.737861965888,3019.8678619658886
4/3/20,0,6809.11,9669.159576794267,2860.0495767942675
4/4/20,1,6741.67,9666.069091153884,2924.399091153884
4/5/20,1,6871.69,9662.77753427568,2791.08753427568
4/6/20,0,6777.44,9659.891774836471,2882.4517748364715
4/7/20,0,7343.2,9656.722471642126,2313.522471642126
4/8/20,0,7205.55,9655.293625363089,2449.7436253630885
4/9/20,0,7365.03,9653.44484781055,2288.41484781055
4/10/20,1,7293.69,9652.086937579035,2358.3969375790357
4/11/20,1,6873.24,9650.512337636854,2777.272337636854
4/12/20,1,6891.6,9647.654996891191,2756.054996891191
4/13/20,1,6915.37,9644.859202720601,2729.4892027206015
4/14/20,0,6857.66,9642.141254056598,2784.481254056598
4/15/20,0,6871.95,9639.252472933884,2767.302472933884
4/16/20,0,6623.8,9636.412793477915,3012.612793477915
4/17/20,0,7112.27,9632.823147113093,2520.5531471130926
4/18/20,1,7034.89,9630.726773126868,2595.8367731268672
4/19/20,1,7259.36,9628.398660504656,2369.038660504656
4/20/20,0,7130.04,9626.75638494379,2496.71638494379
4/21/20,0,6840.24,9624.723890470408,2784.4838904704084
4/22/20,0,6852.52,9621.815839767994,2769.295839767994
4/23/20,0,7130.99,9618.950614890775,2487.960614890775
4/24/20,0,7477.6,9616.934099322201,2139.334099322201
4/25/20,1,7507.08,9615.969580182225,2108.8895801822255
4/26/20,1,7549.52,9615.094661620522,2065.5746616205215
4/27/20,0,7699.27,9614.348195953506,1915.0781959535052
4/28/20,0,7790.66,9614.053704368936,1823.3937043689366
4/29/20,0,7765.33,9614.033607416546,1848.7036074165462
4/30/20,0,8777.63,9613.935145860585,836.305145860586
5/1/20,0,8628.77,9616.883979150964,988.1139791509631
5/2/20,1,8824.66,9619.374953277405,794.7149532774056
5/3/20,1,8973.82,9622.446460561569,648.6264605615688
5/4/20,0,8903.95,9625.956103766677,722.0061037666765
5/5/20,0,8885.93,9629.244655967179,743.3146559671786
5/6/20,0,9030.96,9632.468453252412,601.5084532524124
5/7/20,0,9170.79,9636.116620522698,465.32662052269734
5/8/20,1,10002.48,9640.172147732423,362.3078522675769
5/9/20,1,9821.8,9646.705100670162,175.09489932983706
5/10/20,1,9527.39,9652.678360687385,125.28836068738565
5/11/20,0,8754.46,9657.753809704605,903.2938097046062
5/12/20,0,8617.25,9660.504980101112,1043.2549801011119
5/13/20,0,8814.53,9662.837349088528,848.3073490885272
5/14/20,0,9305.93,9665.750056202021,359.8200562020211
5/15/20,0,9790.31,9670.117818446173,120.19218155382623
5/16/20,1,9303.59,9675.914852996,372.3248529960001
5/17/20,1,9385.7,9680.246196215767,294.54619621576603
5/18/20,0,9669.4,9684.808439489274,15.408439489274315
5/19/20,0,9719.37,9690.199890073329,29.170109926672012
5/20/20,0,9785.74,9695.723702426132,90.01629757386763
5/21/20,0,9510.67,9701.428099394521,190.7580993945212
5/22/20,0,9057.57,9706.300054530053,648.7300545300532
5/23/20,1,9167.26,9709.814846232526,542.554846232526
5/24/20,1,9178.32,9713.643286899929,535.3232868999294
5/25/20,1,8730.73,9717.492528637842,986.7625286378425
5/26/20,0,8899.66,9720.006553180414,820.346553180414
5/27/20,0,8842.85,9723.011128146036,880.1611281460355
5/28/20,0,9197.54,9725.838234449111,528.2982344491102
5/29/20,0,9569.21,9729.702326330327,160.49232633032807
5/30/20,1,9425.98,9734.65001764526,308.6700176452596
5/31/20,1,9698.1,9739.161076187604,41.06107618760325
6/1/20,0,9450.84,9744.4594645098,293.6194645098003
6/2/20,0,10204.23,9749.014989610185,455.2150103898148
6/3/20,0,9525.57,9755.771033524881,230.2010335248815
6/4/20,0,9658.04,9760.514599294422,102.47459929442084
6/5/20,0,9794.56,9765.632756188767,28.927243811232984
6/6/20,1,9623.75,9771.136145492326,147.38614549232625
6/7/20,1,9670.43,9776.122896596691,105.69289659669084
6/8/20,0,9753.85,9781.231578188017,27.381578188016647
6/9/20,0,9782.59,9786.569294545701,3.979294545701123
6/10/20,0,9775.15,9791.975409349103,16.82540934910321
6/11/20,0,9892.13,9797.343985601085,94.78601439891463
6/12/20,0,9286.42,9803.038416681098,516.6184166810981
6/13/20,1,9459.97,9806.949128322327,346.9791283223276
6/14/20,1,9473.5,9811.353865849902,337.8538658499019
6/15/20,0,9330.07,9815.784819873774,485.7148198737741
6/16/20,0,9426.7,9819.784961702777,393.0849617027761
6/17/20,0,9526.0,9824.05405802212,298.05405802212044
6/18/20,0,9454.81,9828.598991445228,373.788991445228
6/19/20,0,9380.03,9832.923610451631,452.8936104516306
6/20/20,1,9300.15,9837.018213943209,536.8682139432094
6/21/20,1,9357.43,9840.868759614516,483.4387596145152
6/22/20,0,9284.78,9844.873609041773,560.0936090417727
6/23/20,0,9691.9,9848.655924049343,156.75592404934287
6/24/20,0,9621.49,9853.60505497434,232.11505497433973
6/25/20,0,9276.58,9858.336063428309,581.7560634283091
6/26/20,0,9240.85,9862.056306201117,621.2063062011166
6/27/20,1,9154.45,9865.662006259814,711.2120062598133
6/28/20,1,9004.23,9869.007302387019,864.7773023870195
6/29/20,0,9127.47,9871.908988229823,744.4389882298237
6/30/20,0,9185.35,9875.156571969905,689.8065719699043
7/1/20,0,9133.97,9878.560712215669,744.5907122156696
7/2/20,0,9236.38,9881.806485696688,645.4264856966893
7/3/20,0,9087.98,9885.336648503755,797.3566485037554
7/4/20,1,9072.42,9888.429563713984,816.0095637139839
7/5/20,1,9131.31,9891.468094654143,760.1580946541435
7/6/20,0,9089.09,9894.666047610343,805.5760476103424
7/7/20,0,9348.91,9897.732988074771,548.8229880747713
7/8/20,0,9256.23,9901.53478333175,645.3047833317505
7/9/20,0,9440.07,9905.059761509003,464.9897615090031
7/10/20,0,9238.04,9909.100001663117,671.060001663116
7/11/20,1,9287.4,9912.550573352593,625.1505733525937
7/12/20,1,9235.96,9916.131629592684,680.1716295926853
7/13/20,0,9295.9,9919.554957569237,623.654957569237
7/14/20,0,9238.13,9923.138838832452,685.008838832453
7/15/20,0,9254.52,9926.547164008884,672.0271640088831
7/16/20,0,9193.51,9929.99177850705,736.48177850705
7/17/20,0,9131.0,9933.252210968465,802.2522109684651
7/18/20,1,9154.19,9936.32478418202,782.1347841820188
7/19/20,1,9174.71,9939.453738719918,764.7437387199188
7/20/20,0,9214.66,9942.63131002296,727.9713100229601
7/21/20,0,9163.87,9945.912503349467,782.0425033494666
7/22/20,0,9392.66,9949.039570371322,556.3795703713222
7/23/20,0,9537.4,9952.805576054943,415.4055760549436
7/24/20,0,9613.11,9956.970382974905,343.8603829749045
7/25/20,1,9551.28,9961.337307643731,410.0573076437304
7/26/20,1,9707.5,9965.516626648941,258.0166266489414
7/27/20,0,9938.83,9970.125332740936,31.29533274093592
7/28/20,0,11042.4,9975.374236917543,1067.0257630824563
7/29/20,0,10934.94,9983.723522308579,951.2164776914215
7/30/20,0,11102.67,9991.747186326833,1110.9228136731672
7/31/20,0,11114.93,10000.221989862392,1114.7080101376087
8/1/20,1,11343.88,10008.708558587068,1335.171441412931
8/2/20,1,11823.69,10017.816818892594,1805.8731811074067
8/3/20,0,11077.77,10028.250456243513,1049.519543756487
8/4/20,0,11242.57,10036.559796585727,1206.0102034142728
8/5/20,0,11194.25,10045.309753303514,1148.9402466964857
8/6/20,0,11750.28,10053.90070230739,1696.3792976926106
8/7/20,0,11772.94,10064.028375541076,1708.911624458924
8/8/20,1,11605.6,10074.192845215306,1531.4071547846943
8/9/20,1,11767.6,10083.861780738414,1683.738219261586
8/10/20,0,11684.06,10093.958616251628,1590.1013837483715
8/11/20,0,11893.03,10103.795178467288,1789.2348215327129
8/12/20,0,11392.43,10114.189922142876,1278.2400778571246
8/13/20,0,11573.11,10123.159052482493,1449.9509475175073
8/14/20,0,11777.43,10132.608733226958,1644.8212667730422
8/15/20,1,11774.38,10142.603396492352,1631.7766035076475
8/16/20,1,11873.98,10152.563296955926,1721.416703044073
8/17/20,0,11914.01,10162.77447503179,1751.2355249682096
8/18/20,0,12293.72,10173.070324509186,2120.649675490813
8/19/20,0,11969.53,10184.395446553663,1785.134553446338
8/20/20,0,11734.0,10194.789984133262,1539.210015866738
8/21/20,0,11865.82,10204.503120967165,1661.3168790328345
8/22/20,1,11522.8,10214.55669169722,1308.243308302779
8/23/20,1,11683.44,10223.632461803414,1459.8075381965864
8/24/20,0,11653.02,10233.129625814012,1419.8903741859885
8/25/20,0,11763.93,10242.517617137097,1521.4123828629035
8/26/20,0,11337.4,10252.187999215803,1085.2120007841968
8/27/20,0,11467.37,10260.653197499745,1206.7168025002557
8/28/20,0,11302.01,10269.455313677012,1032.5546863229883
8/29/20,1,11534.75,10277.777470892312,1256.9725291076884
8/30/20,1,11481.64,10286.720123312334,1194.9198766876652
8/31/20,1,11707.78,10295.492792519977,1412.2872074800234
9/1/20,0,11659.57,10304.865818370292,1354.7041816297078
9/2/20,0,11923.25,10314.081553956445,1609.1684460435554
9/3/20,0,11397.44,10323.999094801642,1073.4409051983585
9/4/20,0,10187.51,10332.444355589494,144.93435558949386
9/5/20,1,10467.89,10337.541145924966,130.34885407503316
9/6/20,1,10159.62,10343.39407198584,183.77407198583933
9/7/20,0,10254.93,10348.384738160908,93.45473816090816
9/8/20,0,10367.74,10353.623020983192,14.116979016807818
9/9/20,0,10121.52,10359.156134972653,237.63613497265214
9/10/20,0,10227.83,10363.999527657747,136.16952765774658
9/11/20,0,10352.66,10369.120497961118,16.460497961117653
9/12/20,1,10395.44,10374.568862048942,20.8711379510587
9/13/20,1,10446.44,10380.119279469554,66.32072053044612
9/14/20,0,10330.77,10385.793895566592,55.02389556659182
9/15/20,0,10674.64,10391.137257150103,283.5027428498961
9/16/20,0,10785.62,10397.404241813922,388.21575818607926
9/17/20,0,10948.43,10403.957006185847,544.4729938141536
9/18/20,0,10943.89,10410.935900126808,532.9540998731918
9/19/20,1,10931.79,10417.883933763522,513.9060662364791
9/20/20,1,11081.43,10424.780629622466,656.6493703775341
9/21/20,0,10919.65,10432.065953903226,487.5840460967738
9/22/20,0,10430.46,10438.892468059017,8.432468059017992
9/23/20,0,10532.22,10444.372476051667,87.84752394833231
9/24/20,0,10234.48,10450.113751696044,215.63375169604478
9/25/20,0,10732.43,10455.032108081796,277.39789191820455
9/26/20,1,10692.84,10461.286395490382,231.5536045096178
9/27/20,1,10732.4,10467.416782241058,264.98321775894146
9/28/20,0,10774.24,10473.637853700022,300.6021462999779
9/29/20,0,10692.33,10479.955500063747,212.37449993625341
9/30/20,0,10840.8,10486.034967987143,354.76503201285595
10/1/20,0,10777.92,10492.499209118429,285.4207908815715
10/2/20,0,10619.24,10498.776609577624,120.4633904223756
10/3/20,1,10575.06,10504.609340840207,70.45065915979285
10/4/20,1,10551.77,10510.30737637099,41.46262362900961
10/5/20,0,10673.46,10515.92739358854,157.5326064114597
10/6/20,0,10788.56,10521.859884408412,266.70011559158775
10/7/20,0,10603.74,10528.0861762095,75.65382379050061
10/8/20,0,10670.8,10533.799143777898,137.000856222101
10/9/20,0,10923.3,10539.676980261665,383.6230197383338
10/10/20,1,11063.19,10546.217013169142,516.9729868308586
10/11/20,1,11302.67,10553.115137826182,749.554862173818
10/12/20,0,11376.61,10560.637271169173,815.9727288308277
10/13/20,0,11540.04,10568.338022216016,971.7019777839851
10/14/20,0,11428.24,10576.456450679476,851.7835493205239
10/15/20,0,11431.32,10584.25489726468,847.0651027353197
10/16/20,0,11503.73,10592.041489386935,911.6885106130649
10/17/20,1,11327.57,10600.00151241866,727.5684875813404
10/18/20,1,11366.51,10607.470706297248,759.0392937027518
10/19/20,0,11508.2,10615.024526333927,893.1754736660732
10/20/20,0,11758.16,10622.936718002211,1135.223281997789
10/21/20,0,11925.46,10631.494733876993,1293.9652661230066
10/22/20,0,12831.56,10640.476505117367,2191.0834948826323
10/23/20,0,12990.25,10651.846962921118,2338.4030370788823
10/24/20,1,12944.52,10663.611166590701,2280.9088334092994
10/25/20,1,13128.46,10675.224627910666,2453.2353720893334
10/26/20,0,13036.77,10687.297808528645,2349.4721914713555
10/27/20,0,13076.37,10699.097734485862,2377.272265514139
10/28/20,0,13651.47,10710.973468383878,2940.4965316161215
10/29/20,0,13289.0,10724.344265201304,2564.6557347986964
10/30/20,0,13458.66,10736.722038238007,2721.9379617619925
10/31/20,1,13564.72,10749.518425307047,2815.201574692952
11/1/20,1,13810.32,10762.563924334814,3047.7560756651856
11/2/20,0,13758.88,10776.226701495754,2982.653298504245
11/3/20,0,13575.17,10789.72013760664,2785.4498623933596
11/4/20,0,14023.31,10802.695505303254,3220.614494696745
11/5/20,0,14155.59,10816.821490210126,3338.768509789874
11/6/20,0,15591.39,10831.261822442086,4760.128177557914
11/7/20,1,15595.77,10849.450402681494,4746.319597318507
11/8/20,1,14839.84,10867.606749384146,3972.2332506158546
11/9/20,0,15490.6,10883.730138114375,4606.869861885625
11/10/20,0,15328.53,10901.525961471672,4427.004038528328
11/11/20,0,15317.04,10918.853055783064,4398.186944216937
11/12/20,0,15708.65,10936.108284679915,4772.541715320085
11/13/20,0,16295.57,10954.349861853083,5341.220138146917
11/14/20,1,16339.33,10974.08716156357,5365.24283843643
11/15/20,1,16091.07,10993.89202069741,5097.177979302589
11/16/20,0,15968.16,11012.99928476675,4955.160715233249
11/17/20,0,16725.15,11031.73914504801,5693.4108549519915
11/18/20,0,17679.72,11052.414575225488,6627.305424774513
11/19/20,0,17798.45,11075.536427307474,6722.913572692527
11/20/20,0,17820.57,11098.913730556034,6721.656269443965
11/21/20,1,18687.45,11122.293483653937,7565.156516346064
11/22/20,1,18699.75,11147.879874713879,7551.870125286121
11/23/20,0,18422.28,11173.438054676559,7248.84194532344
11/24/20,0,18398.91,11198.212998981042,7200.697001018958
11/25/20,0,19172.52,11222.86871474906,7949.65128525094
11/26/20,0,18739.8,11249.479663467298,7490.320336532701
11/27/20,0,17151.44,11274.902719193955,5876.537280806044
11/28/20,1,17138.87,11296.13773600939,5842.732263990609
11/29/20,1,17732.42,11317.289906563994,6415.130093436004
11/30/20,0,18191.6,11339.932783985409,6851.66721601459
12/1/20,0,19709.73,11363.71345286056,8346.01654713944
12/2/20,0,18792.52,11391.373761432662,7401.1462385673385
12/3/20,0,19226.97,11416.59322588196,7810.376774118042
12/4/20,0,19454.54,11442.878392026527,8011.661607973474
12/5/20,1,18670.49,11469.690886667559,7200.799113332443
12/6/20,1,19155.06,11494.413474648009,7660.646525351993
12/7/20,0,19377.66,11520.33031264132,7857.3296873586805
12/8/20,0,19181.41,11546.761437351328,7634.648562648672
12/9/20,0,18318.87,11572.624446278278,6746.245553721721
12/10/20,0,18554.15,11596.20263194522,6957.947368054782
12/11/20,0,18247.76,11620.332046012878,6627.42795398712
12/12/20,1,18029.36,11643.615928059124,6385.744071940877
12/13/20,1,18803.44,11666.283207449254,7137.156792550744
12/14/20,0,19164.48,11690.888666481365,7473.591333518634
12/15/20,0,19276.59,11716.36489529931,7560.22510470069
12/16/20,0,19439.75,11742.069859662053,7697.680140337947
12/17/20,0,21379.48,11768.1339584371,9611.3460415629
12/18/20,0,22847.46,11799.114378632385,11048.345621367615
12/19/20,1,23150.79,11833.78731707234,11317.002682927661
12/20/20,1,23869.92,11869.157752496216,12000.762247503782
12/21/20,0,23490.58,11906.288455488233,11584.291544511769
12/22/20,0,22745.48,11942.363165569694,10803.116834430306
12/23/20,0,23824.99,11976.449464084297,11848.540535915705
12/24/20,1,23253.37,12013.216599361425,11240.153400638574
12/25/20,1,23715.53,12048.439413670314,11667.090586329685
12/26/20,1,24693.58,12084.761209461896,12608.818790538106
12/27/20,1,26443.21,12123.494869926139,14319.71513007386
12/28/20,1,26246.58,12166.60053041279,14079.979469587211
12/29/20,0,27036.69,12209.107025714533,14827.582974285466
12/30/20,0,27376.37,12253.528448004421,15122.841551995578
12/31/20,1,28856.59,12298.71317241151,16557.87682758849
1/1/21,1,28982.56,12347.559296283827,16635.000703716174
1/2/21,1,29393.75,12396.614789986717,16997.135210013283
1/3/21,1,32195.46,12446.603410836316,19748.856589163683
1/4/21,0,33000.78,12503.589791318129,20497.19020868187
1/5/21,0,32035.03,12562.490183517632,19472.539816482367
1/6/21,0,34046.67,12618.809709810626,21427.860290189372
1/7/21,0,36860.41,12680.09817968813,24180.311820311872
1/8/21,0,39486.04,12748.372059168261,26737.66794083174
1/9/21,1,40670.25,12823.13552275448,27847.114477245523
1/10/21,1,40240.72,12900.725541263275,27339.994458736728
1/11/21,0,38240.09,12977.056384077026,25263.03361592297
1/12/21,0,35544.94,13048.16418309695,22496.775816903053
1/13/21,0,34011.82,13112.311014655446,20899.508985344553
1/14/21,0,37393.13,13172.447329046598,24220.6826709534
1/15/21,0,39158.47,13240.971198406147,25917.498801593854
1/16/21,1,36828.52,13313.788385386768,23514.73161461323
1/17/21,1,36065.2,13380.577613234747,22684.62238676525
1/18/21,0,35793.01,13445.297130379426,22347.712869620576
1/19/21,0,36632.35,13509.187543845692,23123.162456154307
1/20/21,0,36020.13,13575.04396925194,22445.086030748058
1/21/21,0,35538.98,13639.215990074023,21899.76400992598
1/22/21,0,30797.88,13702.037252778284,17095.842747221715
1/23/21,1,33002.38,13752.828291467345,19249.55170853265
1/24/21,1,32099.74,13809.03052855155,18290.709471448452
1/25/21,0,32276.84,13862.846261751547,18413.993738248453
1/26/21,0,32243.26,13916.984925742163,18326.275074257836
1/27/21,0,32541.8,13970.918568872294,18570.881431127706
1/28/21,0,30419.17,14025.478054250983,16393.691945749015
1/29/21,0,33403.17,14074.612465088921,19328.557534911077
1/30/21,1,34314.26,14131.087663487422,20183.17233651258
1/31/21,1,34318.1,14189.710453738793,20128.389546261205
2/1/21,0,33136.46,14248.21232789829,18888.24767210171
2/2/21,0,33522.9,14303.639143020988,19219.260856979014
2/3/21,0,35529.66,14359.90505496606,21169.754945033943
2/4/21,0,37676.25,14421.040855320956,23255.209144679044
2/5/21,0,37002.09,14487.380737594049,22514.709262405948
2/6/21,1,38278.61,14551.897701818903,23726.712298181097
2/7/21,1,39323.26,14619.443236297564,24703.816763702438
2/8/21,0,38928.1,14689.433148205677,24238.66685179432
2/9/21,0,46364.3,14758.287867356037,31606.012132643966
2/10/21,0,46589.58,14845.431150617389,31744.14884938261
2/11/21,0,44878.17,14932.9410608742,29945.2289391258
2/12/21,0,48013.38,15016.01979859544,32997.36020140456
2/13/21,1,47471.4,15106.67626461122,32364.723735388783
2/14/21,1,47185.19,15195.793022805732,31989.396977194272
2/15/21,0,48720.37,15284.006643513834,33436.36335648617
2/16/21,0,47951.85,15375.819651137943,32576.030348862056
2/17/21,0,49160.1,15465.533876618416,33694.566123381584
2/18/21,0,52118.23,15558.033025244791,36560.196974755214
2/19/21,0,51608.15,15657.62471146253,35950.52528853747
2/20/21,1,55916.5,15755.741594011746,40160.75840598825
2/21/21,1,56001.2,15864.255788010998,40136.944211989
2/22/21,0,57487.86,15972.741798801682,41515.11820119832
2/23/21,0,54123.4,16084.648532392363,38038.75146760764
2/24/21,0,48880.43,16188.03996000373,32692.39003999627
2/25/21,0,50624.84,16278.324086426188,34346.51591357381
2/26/21,0,46800.42,16372.694564067562,30427.725435932436
2/27/21,1,46340.31,16457.474248410905,29882.835751589093
2/28/21,1,46155.87,16540.940490629822,29614.92950937018
3/1/21,0,45113.92,16623.772553073337,28490.14744692666
3/2/21,0,49618.43,16703.871709549923,32914.55829045008
3/3/21,0,48356.04,16794.82309147934,31561.216908520662
3/4/21,0,50477.7,16882.488186906834,33595.21181309316
3/5/21,0,48448.91,16975.149973417116,31473.760026582888
3/6/21,1,48861.38,17062.653093339155,31798.726906660842
3/7/21,1,48881.59,17150.97325874062,31730.616741259375
3/8/21,0,51169.7,17239.15088943969,33930.54911056031
3/9/21,0,52299.33,17332.717818285542,34966.61218171446
3/10/21,0,54881.52,17428.835405877915,37452.68459412208
3/11/21,0,55997.23,17531.035152955126,38466.19484704488
3/12/21,0,57764.0,17635.73012789913,40128.26987210087
3/13/21,1,57253.28,17744.497562964578,39508.78243703542
3/14/21,1,61258.73,17851.7883221068,43406.941677893206
3/15/21,0,59133.47,17968.58131208577,41164.88868791423
3/16/21,0,55754.72,18079.961145036832,37674.75885496317
3/17/21,0,56872.38,18182.900121428283,38689.479878571714
3/18/21,0,58913.0,18288.328246327394,40624.67175367261
3/19/21,0,57665.9,18398.476184728883,39267.42381527112
3/20/21,1,58075.1,18505.36564358631,39569.73435641369
3/21/21,1,58085.8,18613.015883444226,39472.78411655578
3/22/21,0,57411.17,18720.460499761903,38690.709500238096
3/23/21,0,54204.96,18826.042637542192,35378.91736245781
3/24/21,0,54477.46,18923.64871239911,35553.81128760089
3/25/21,0,52508.23,19021.70305397056,33486.526946029444
3/26/21,0,51415.92,19114.79288257842,32301.12711742158
3/27/21,1,55074.47,19205.047258197013,35869.42274180299
3/28/21,1,55863.93,19303.92860576418,36560.00139423582
3/29/21,0,55783.71,19404.500047807996,36379.209952192
3/30/21,0,57627.67,19504.6626291813,38123.0073708187
3/31/21,0,58730.13,19609.048431770007,39121.08156822999
4/1/21,0,58735.25,19715.86248021046,39019.38751978954
4/2/21,1,58736.92,19822.4603463261,38914.4596536739
4/3/21,1,59031.32,19928.83430063263,39102.485699367375
4/4/21,1,57076.49,20035.687755706545,37040.80224429345
4/5/21,1,58206.55,20137.62231932229,38068.92768067771
4/6/21,0,59054.1,20242.049054293093,38812.050945706906
4/7/21,0,58020.46,20348.2841411251,37672.1758588749
4/8/21,0,55947.27,20451.8168381372,35495.453161862795
4/9/21,0,58048.59,20550.165947830443,37498.424052169554
4/10/21,1,58102.58,20653.332263053846,37449.247736946156
4/11/21,1,59774.0,20756.40781277415,39017.59218722585
4/12/21,0,59964.87,20863.257643722827,39101.612356277175
4/13/21,0,59834.74,20970.335950299224,38864.40404970077
4/14/21,0,63554.44,21076.875984361337,42477.564015638665
4/15/21,0,62969.12,21192.06182488393,41777.05817511607
4/16/21,0,63252.63,21305.60799653225,41947.02200346775
4/17/21,1,61455.98,21419.588741846383,40036.39125815362
4/18/21,1,60087.09,21529.05010840562,38558.03989159438
4/19/21,0,56251.48,21635.02203826307,34616.45796173693
4/20/21,0,55703.14,21731.64768239067,33971.49231760933
4/21/21,0,56507.91,21826.76488830748,34681.145111692524
4/22/21,0,53808.8,21923.59170309571,31885.208296904293
4/23/21,0,51731.71,22013.805723669895,29717.904276330104
4/24/21,1,51153.13,22098.90030762621,29054.22969237379
4/25/21,1,50110.53,22182.44216734994,27928.08783265006
4/26/21,0,49075.58,22263.335850183626,26812.244149816375
4/27/21,0,54056.64,22341.60651076754,31715.03348923246
4/28/21,0,55071.46,22431.50019301455,32639.959806985447
4/29/21,0,54884.1,22523.60395087068,32360.496049129317
4/30/21,0,53584.15,22615.069853701498,30969.080146298504
5/1/21,1,57796.62,22703.270893901503,35093.349106098496
5/2/21,1,57857.5,22801.2320643817,35056.2679356183
5/3/21,1,56610.46,22899.130171642777,33711.32982835722
5/4/21,0,57213.33,22993.88064441029,34219.44935558971
5/5/21,0,53241.72,23089.85223210744,30151.86776789256
5/6/21,0,57473.23,23176.265517681135,34296.96448231887
5/7/21,0,56428.16,23272.458615747557,33155.70138425245
5/8/21,1,57380.27,23365.990137770823,34014.279862229174
5/9/21,1,58928.81,23461.563588435703,35467.246411564294
5/10/21,0,58280.73,23560.575264407125,34720.15473559288
5/11/21,0,55883.5,23657.856647035293,32225.643352964707
5/12/21,0,56750.0,23749.306298298412,33000.69370170159
5/13/21,0,49007.09,23842.59643338559,25164.493566614405
5/14/21,0,49702.27,23917.535988139127,25784.73401186087
5/15/21,1,49922.52,23993.946230031368,25928.57376996863
5/16/21,1,46736.58,24070.711020879746,22665.868979120256
5/17/21,0,46441.64,24139.857053485997,22301.782946514002
5/18/21,0,43596.24,24208.166934729525,19388.073065270473
5/19/21,0,42912.19,24269.680348662518,18642.509651337485
5/20/21,0,36964.27,24329.46502965159,12634.804970348407
5/21/21,0,40784.32,24375.233925415203,16409.086074584797
5/22/21,1,37280.35,24429.81955168436,12850.53044831564
5/23/21,1,37528.3,24476.116504262478,13052.183495737525
5/24/21,0,34754.54,24522.892243688508,10231.647756311493
5/25/21,0,38728.59,24563.105996729788,14165.484003270209
5/26/21,0,38410.5,24612.485793449752,13798.014206550248
5/27/21,0,39266.04,24661.020105283926,14605.019894716075
5/28/21,0,38445.29,24711.44050798362,13733.84949201638
5/29/21,1,35689.62,24759.845978068814,10929.774021931189
5/30/21,1,34647.67,24801.747184758467,9845.92281524153
5/31/21,1,35684.59,24841.139563503824,10843.450436496172
6/1/21,0,37310.54,24882.853020728595,12427.686979271406
6/2/21,0,36662.64,24928.247362347553,11734.392637652447
6/3/21,0,37585.24,24972.0433444914,12613.196655508596
6/4/21,0,39188.59,25017.882646427883,14170.707353572114
6/5/21,1,36885.51,25067.33575036243,11818.174249637574
6/6/21,1,35530.38,25111.355811420144,10419.024188579853
6/7/21,0,35816.17,25152.148745476105,10664.021254523894
6/8/21,0,33514.87,25193.514777959826,8321.355222040176
6/9/21,0,33450.19,25229.477610152702,8220.7123898473
6/10/21,0,37338.36,25265.213689677614,12073.146310322387
6/11/21,0,36704.57,25309.84205463724,11394.72794536276
6/12/21,1,37313.18,25352.91436872523,11960.265631274771
6/13/21,1,35494.9,25397.297331359725,10097.602668640277
6/14/21,0,39066.82,25437.398847395107,13629.421152604893
6/15/21,0,40525.8,25485.635519023905,15040.164480976098
6/16/21,0,40188.56,25537.126162672517,14651.43383732748
6/17/21,0,38324.87,25587.73311374173,12737.136886258271
6/18/21,0,38068.04,25633.951582860493,12434.088417139508
6/19/21,1,35729.82,25679.482588202904,10050.337411797096
6/20/21,1,35524.17,25719.5513282702,9804.618671729797
6/21/21,0,35592.35,25759.063105762114,9833.286894237885
6/22/21,0,31686.55,25798.64704183214,5887.902958167859
6/23/21,0,32447.59,25829.198752529075,6618.391247470925
6/24/21,0,33674.66,25861.42687856948,7813.233121430523
6/25/21,0,34639.38,25896.39353113188,8742.98646886812
6/26/21,1,31640.58,25933.491660547195,5707.088339452806
